Mon Day Year Open High Low Close Volume Adjclose
2 9 1987 280.04 280.04 277.24 278.16 143300000 278.16
2 10 1987 278.16 278.16 273.49 275.07 168300000 275.07
2 11 1987 275.07 277.71 274.71 277.54 172400000 277.54
2 12 1987 277.54 278.04 273.89 275.62 200400000 275.62
2 13 1987 275.62 280.91 275.01 279.7 184400000 279.7
2 17 1987 279.7 285.49 279.7 285.49 187800000 285.49
2 18 1987 285.49 287.55 282.97 285.42 218200000 285.42
2 19 1987 285.42 286.24 283.84 285.57 181500000 285.57
2 20 1987 285.57 285.98 284.31 285.48 175800000 285.48
2 23 1987 285.48 285.5 279.37 282.38 170500000 282.38
2 24 1987 282.38 283.33 281.45 282.88 151300000 282.88
2 25 1987 282.88 285.35 282.14 284 184100000 284
2 26 1987 284 284.4 280.73 282.96 165800000 282.96
2 27 1987 282.96 284.55 282.77 284.2 142800000 284.2
3 2 1987 284.17 284.83 282.3 283 156700000 283
3 3 1987 283 284.19 282.92 284.12 149200000 284.12
3 4 1987 284.12 288.62 284.12 288.62 198400000 288.62
3 5 1987 288.62 291.24 288.6 290.52 205400000 290.52
3 6 1987 290.52 290.67 288.77 290.66 181600000 290.66
3 9 1987 290.66 290.66 287.12 288.3 165400000 288.3
3 10 1987 288.3 290.87 287.89 290.86 174800000 290.86
3 11 1987 290.87 292.51 289.33 290.31 186900000 290.31
3 12 1987 290.33 291.91 289.66 291.22 174500000 291.22
3 13 1987 291.22 291.79 289.88 289.89 150900000 289.89
3 16 1987 289.88 289.89 286.64 288.23 134900000 288.23
3 17 1987 288.09 292.47 287.96 292.47 177300000 292.47
3 18 1987 292.49 294.58 290.87 292.78 198100000 292.78
3 19 1987 292.73 294.46 292.26 294.08 166100000 294.08
3 20 1987 294.08 298.17 294.08 298.17 2.34e+08 298.17
3 23 1987 298.16 301.17 297.5 301.16 189100000 301.16
3 24 1987 301.17 301.92 300.14 301.64 189900000 301.64
3 25 1987 301.52 301.85 299.36 300.38 171300000 300.38
3 26 1987 300.39 302.72 300.38 300.93 1.96e+08 300.93
3 27 1987 300.96 301.41 296.06 296.13 184400000 296.13
3 30 1987 296.1 296.13 286.69 289.2 208400000 289.2
3 31 1987 289.21 291.87 289.07 291.7 171800000 291.7
4 1 1987 291.59 292.38 288.34 292.38 182600000 292.38
4 2 1987 292.41 294.47 292.02 293.63 1.83e+08 293.63
4 3 1987 293.64 301.3 292.3 300.41 213400000 300.41
4 6 1987 300.46 302.21 300.41 301.95 173700000 301.95
4 7 1987 301.94 303.65 296.67 296.69 186400000 296.69
4 8 1987 296.72 299.2 295.18 297.26 179800000 297.26
4 9 1987 297.25 297.71 291.5 292.86 180300000 292.86
4 10 1987 292.82 293.74 290.94 292.49 169500000 292.49
4 13 1987 292.48 293.36 285.62 285.62 1.81e+08 285.62
4 14 1987 285.61 285.62 275.67 279.16 266500000 279.16
4 15 1987 279.17 285.14 279.16 284.44 198200000 284.44
4 16 1987 284.45 289.57 284.44 286.91 189600000 286.91
4 20 1987 286.91 288.36 284.55 286.09 139100000 286.09
4 21 1987 285.88 293.07 282.89 293.07 191300000 293.07
4 22 1987 293.05 293.46 286.98 287.19 185900000 287.19
4 23 1987 287.19 289.12 284.28 286.82 173900000 286.82
4 24 1987 286.81 286.82 281.18 281.52 1.78e+08 281.52
4 27 1987 281.52 284.45 276.22 281.83 222700000 281.83
4 28 1987 281.83 285.95 281.83 282.51 180100000 282.51
4 29 1987 282.58 286.42 282.58 284.57 173600000 284.57
4 30 1987 284.58 290.08 284.57 288.36 183100000 288.36
5 1 1987 286.99 289.71 286.52 288.03 160100000 288.03
5 4 1987 288.02 289.99 286.39 289.36 140600000 289.36
5 5 1987 289.36 295.4 289.34 295.34 192300000 295.34
5 6 1987 295.35 296.19 293.6 295.47 196600000 295.47
5 7 1987 295.45 296.8 294.07 294.71 215200000 294.71
5 8 1987 294.73 296.18 291.73 293.37 161900000 293.37
5 11 1987 293.37 298.69 291.55 291.57 203700000 291.57
5 12 1987 291.57 293.3 290.18 293.3 155300000 293.3
5 13 1987 293.31 294.54 290.74 293.98 1.71e+08 293.98
5 14 1987 293.98 295.1 292.95 294.24 1.52e+08 294.24
5 15 1987 294.23 294.24 287.11 287.43 180800000 287.43
5 18 1987 287.43 287.43 282.57 286.65 174200000 286.65
5 19 1987 286.66 287.39 278.83 279.62 175400000 279.62
5 20 1987 279.62 280.89 277.01 278.21 206800000 278.21
5 21 1987 278.23 282.31 278.21 280.17 164800000 280.17
5 22 1987 280.17 283.33 280.17 282.16 135800000 282.16
5 26 1987 282.16 289.11 282.16 289.11 152500000 289.11
5 27 1987 289.07 290.78 288.19 288.73 171400000 288.73
5 28 1987 288.73 291.5 286.33 290.76 153800000 290.76
5 29 1987 290.77 292.87 289.7 290.1 153500000 290.1
6 1 1987 290.12 291.96 289.23 289.83 149300000 289.83
6 2 1987 289.82 290.94 286.93 288.46 153400000 288.46
6 3 1987 288.56 293.47 288.56 293.47 164200000 293.47
6 4 1987 293.46 295.09 292.76 295.09 140300000 295.09
6 5 1987 295.11 295.11 292.8 293.45 129100000 293.45
6 8 1987 293.46 297.03 291.55 296.72 136400000 296.72
6 9 1987 296.72 297.59 295.9 297.28 164200000 297.28
6 10 1987 297.28 300.81 295.66 297.47 197400000 297.47
6 11 1987 297.5 298.94 297.47 298.73 138900000 298.73
6 12 1987 298.77 302.26 298.73 301.62 175100000 301.62
6 15 1987 301.62 304.11 301.62 303.14 156900000 303.14
6 16 1987 303.12 304.86 302.6 304.76 157800000 304.76
6 17 1987 304.77 305.74 304.03 304.81 184700000 304.81
6 18 1987 304.78 306.13 303.38 305.69 168600000 305.69
6 19 1987 305.71 306.97 305.55 306.97 220500000 306.97
6 22 1987 306.98 310.2 306.97 309.65 178200000 309.65
6 23 1987 309.66 310.27 307.48 308.43 194200000 308.43
6 24 1987 308.44 308.91 306.32 306.86 153800000 306.86
6 25 1987 306.87 309.44 306.86 308.96 173500000 308.96
6 26 1987 308.94 308.96 306.36 307.16 150500000 307.16
6 29 1987 307.15 308.15 306.75 307.9 142500000 307.9
6 30 1987 307.89 308 303.01 304 165500000 304
7 1 1987 303.99 304 302.53 302.94 1.57e+08 302.94
7 2 1987 302.96 306.34 302.94 305.63 154900000 305.63
7 6 1987 305.64 306.75 304.23 304.92 1.55e+08 304.92
7 7 1987 304.91 308.63 304.73 307.4 200700000 307.4
7 8 1987 307.41 308.48 306.01 308.29 207500000 308.29
7 9 1987 308.3 309.56 307.42 307.52 195400000 307.52
7 10 1987 307.55 308.4 306.96 308.37 172100000 308.37
7 13 1987 308.41 308.41 305.49 307.63 152500000 307.63
7 14 1987 307.67 310.69 307.46 310.68 185900000 310.68
7 15 1987 310.67 312.08 309.07 310.42 202300000 310.42
7 16 1987 311 312.83 310.42 312.7 210900000 312.7
7 17 1987 312.71 314.59 312.38 314.59 2.1e+08 314.59
7 20 1987 314.56 314.59 311.24 311.39 168100000 311.39
7 21 1987 311.36 312.41 307.51 308.55 186600000 308.55
7 22 1987 308.56 309.12 307.22 308.47 174700000 308.47
7 23 1987 308.5 309.63 306.1 307.81 163700000 307.81
7 24 1987 307.82 309.28 307.78 309.27 158400000 309.27
7 27 1987 309.3 310.7 308.61 310.65 1.52e+08 310.65
7 28 1987 310.65 312.33 310.28 312.33 172600000 312.33
7 29 1987 312.34 315.65 311.73 315.65 196200000 315.65
7 30 1987 315.69 318.53 315.65 318.05 2.08e+08 318.05
7 31 1987 318.05 318.85 317.56 318.66 181900000 318.66
8 3 1987 318.62 320.26 316.52 317.57 207800000 317.57
8 4 1987 317.59 318.25 314.51 316.23 166500000 316.23
8 5 1987 316.25 319.74 316.23 318.45 192700000 318.45
8 6 1987 318.49 322.09 317.5 322.09 1.92e+08 322.09
8 7 1987 322.1 324.15 321.82 323 212700000 323
8 10 1987 322.98 328 322.95 328 187200000 328
8 11 1987 328.02 333.4 328 333.33 278100000 333.33
8 12 1987 333.32 334.57 331.06 332.39 235800000 332.39
8 13 1987 332.38 335.52 332.38 334.65 217100000 334.65
8 14 1987 334.63 336.08 332.63 333.99 196100000 333.99
8 17 1987 333.98 335.43 332.88 334.11 166100000 334.11
8 18 1987 334.1 334.11 326.43 329.25 198400000 329.25
8 19 1987 329.26 329.89 326.54 329.83 180900000 329.83
8 20 1987 331.49 335.19 329.83 334.84 196600000 334.84
8 21 1987 334.85 336.37 334.3 335.9 189600000 335.9
8 24 1987 335.89 335.9 331.92 333.33 149400000 333.33
8 25 1987 333.37 337.89 333.33 336.77 213500000 336.77
8 26 1987 336.77 337.39 334.46 334.57 196200000 334.57
8 27 1987 334.56 334.57 331.1 331.38 163600000 331.38
8 28 1987 331.37 331.38 327.03 327.04 156300000 327.04
8 31 1987 327.03 330.09 326.99 329.8 165800000 329.8
9 1 1987 329.81 332.18 322.83 323.4 193500000 323.4
9 2 1987 323.4 324.53 318.76 321.68 199900000 321.68
9 3 1987 321.47 324.29 317.39 320.21 165200000 320.21
9 4 1987 320.21 322.03 316.53 316.7 129100000 316.7
9 8 1987 316.68 316.7 308.56 313.56 242900000 313.56
9 9 1987 313.6 315.41 312.29 313.92 164900000 313.92
9 10 1987 313.92 317.59 313.92 317.13 179800000 317.13
9 11 1987 317.14 322.45 317.13 321.98 1.78e+08 321.98
9 14 1987 322.02 323.81 320.4 323.08 154400000 323.08
9 15 1987 323.07 323.08 317.63 317.74 136200000 317.74
9 16 1987 317.75 319.5 314.61 314.86 195700000 314.86
9 17 1987 314.94 316.08 313.45 314.93 150700000 314.93
9 18 1987 314.98 316.99 314.86 314.86 188100000 314.86
9 21 1987 314.92 317.66 310.12 310.54 170100000 310.54
9 22 1987 310.54 319.51 308.69 319.5 209500000 319.5
9 23 1987 319.49 321.83 319.12 321.19 220300000 321.19
9 24 1987 321.09 322.01 319.12 319.72 162200000 319.72
9 25 1987 319.72 320.55 318.1 320.16 1.38e+08 320.16
9 28 1987 320.16 325.33 320.16 323.2 188100000 323.2
9 29 1987 323.2 324.63 320.27 321.69 173500000 321.69
9 30 1987 321.69 322.53 320.16 321.83 183100000 321.83
10 1 1987 321.83 327.34 321.83 327.33 193200000 327.33
10 2 1987 327.33 328.94 327.22 328.07 189100000 328.07
10 5 1987 328.07 328.57 326.09 328.08 159700000 328.08
10 6 1987 328.08 328.08 319.17 319.22 175600000 319.22
10 7 1987 319.22 319.39 315.78 318.54 186300000 318.54
10 8 1987 318.54 319.34 312.02 314.16 198700000 314.16
10 9 1987 314.16 315.04 310.97 311.07 158300000 311.07
10 12 1987 311.07 311.07 306.76 309.39 141900000 309.39
10 13 1987 309.39 314.53 309.39 314.52 172900000 314.52
10 14 1987 314.52 314.52 304.78 305.23 207400000 305.23
10 15 1987 305.21 305.23 298.07 298.08 263200000 298.08
10 16 1987 298.08 298.92 281.52 282.7 338500000 282.7
10 19 1987 282.7 282.7 224.83 224.84 604300000 224.84
10 20 1987 225.06 245.62 216.46 236.83 608100000 236.83
10 21 1987 236.83 259.27 236.83 258.38 449600000 258.38
10 22 1987 258.24 258.38 242.99 248.25 392200000 248.25
10 23 1987 248.29 250.7 242.76 248.22 245600000 248.22
10 26 1987 248.2 248.22 227.26 227.67 308800000 227.67
10 27 1987 227.67 237.81 227.67 233.19 260200000 233.19
10 28 1987 233.19 238.58 226.26 233.28 279400000 233.28
10 29 1987 233.31 246.69 233.28 244.77 258100000 244.77
10 30 1987 244.77 254.04 244.77 251.79 303400000 251.79
11 2 1987 251.73 255.75 249.15 255.75 1.76e+08 255.75
11 3 1987 255.75 255.75 242.78 250.82 227800000 250.82
11 4 1987 250.81 251 246.34 248.96 202500000 248.96
11 5 1987 248.93 256.09 247.72 254.48 2.26e+08 254.48
11 6 1987 254.49 257.21 249.68 250.41 228290000 250.41
11 9 1987 250.41 250.41 243.01 243.17 160690000 243.17
11 10 1987 243.14 243.17 237.64 239 184310000 239
11 11 1987 239.01 243.86 239 241.9 147850000 241.9
11 12 1987 241.93 249.9 241.9 248.52 206280000 248.52
11 13 1987 248.54 249.42 245.64 245.64 174920000 245.64
11 16 1987 245.69 249.54 244.98 246.76 164340000 246.76
11 17 1987 246.73 246.76 240.81 243.04 148240000 243.04
11 18 1987 243.09 245.55 240.67 245.55 158270000 245.55
11 19 1987 245.54 245.55 239.7 240.05 157140000 240.05
11 20 1987 240.04 242.01 235.89 242 189170000 242
11 23 1987 242 242.99 240.5 242.99 143160000 242.99
11 24 1987 242.98 247.9 242.98 246.39 199520000 246.39
11 25 1987 246.42 246.54 244.08 244.1 139780000 244.1
11 27 1987 244.11 244.12 240.34 240.34 86360000 240.34
11 30 1987 240.27 240.34 225.75 230.3 268910000 230.3
12 1 1987 230.32 234.02 230.3 232 149870000 232
12 2 1987 232.01 234.56 230.31 233.45 148890000 233.45
12 3 1987 233.46 233.9 225.21 225.21 204160000 225.21
12 4 1987 225.2 225.77 221.24 223.92 184800000 223.92
12 7 1987 223.98 228.77 223.92 228.76 146660000 228.76
12 8 1987 228.77 234.92 228.69 234.91 227310000 234.91
12 9 1987 234.91 240.09 233.83 238.89 231430000 238.89
12 10 1987 238.89 240.05 233.4 233.57 188960000 233.57
12 11 1987 233.6 235.48 233.35 235.32 151680000 235.32
12 14 1987 235.3 242.34 235.04 242.19 187680000 242.19
12 15 1987 242.19 245.59 241.31 242.81 214970000 242.81
12 16 1987 242.81 248.11 242.8 248.08 193820000 248.08
12 17 1987 248.08 248.6 242.96 242.98 191780000 242.98
12 18 1987 243.01 249.18 243.01 249.16 276220000 249.16
12 21 1987 249.14 250.25 248.3 249.54 161790000 249.54
12 22 1987 249.56 249.97 247.01 249.95 192650000 249.95
12 23 1987 249.96 253.35 249.95 253.16 203110000 253.16
12 24 1987 253.13 253.16 251.68 252.03 108800000 252.03
12 28 1987 252.01 252.02 244.19 245.57 131220000 245.57
12 29 1987 245.58 245.88 244.28 244.59 111580000 244.59
12 30 1987 244.63 248.06 244.59 247.86 149230000 247.86
12 31 1987 247.84 247.86 245.22 247.08 170140000 247.08
1 4 1988 247.1 256.44 247.08 255.94 181810000 255.94
1 5 1988 255.95 261.78 255.95 258.63 209520000 258.63
1 6 1988 258.64 259.79 257.18 258.89 169730000 258.89
1 7 1988 258.87 261.32 256.18 261.07 175360000 261.07
1 8 1988 261.05 261.07 242.95 243.4 197300000 243.4
1 11 1988 243.38 247.51 241.07 247.49 158980000 247.49
1 12 1988 247.44 247.49 240.46 245.42 165730000 245.42
1 13 1988 245.41 249.25 241.41 245.81 154020000 245.81
1 14 1988 245.83 247 243.97 245.88 140570000 245.88
1 15 1988 246.02 253.65 245.88 252.05 197940000 252.05
1 18 1988 252.05 252.86 249.98 251.88 135100000 251.88
1 19 1988 251.84 253.33 248.75 249.32 153550000 249.32
1 20 1988 249.31 249.32 241.14 242.63 181660000 242.63
1 21 1988 242.65 244.25 240.17 243.14 158080000 243.14
1 22 1988 243.14 246.5 243.14 246.5 147050000 246.5
1 25 1988 246.53 252.87 246.5 252.17 275250000 252.17
1 26 1988 252.13 252.17 249.1 249.57 138380000 249.57
1 27 1988 249.58 253.02 248.5 249.38 176360000 249.38
1 28 1988 249.39 253.66 249.38 253.29 166430000 253.29
1 29 1988 253.31 257.07 252.7 257.07 211880000 257.07
2 1 1988 257.05 258.27 254.93 255.04 210660000 255.04
2 2 1988 255.05 256.08 252.8 255.57 164920000 255.57
2 3 1988 255.56 256.98 250.56 252.21 237270000 252.21
2 4 1988 252.2 253.03 250.34 252.21 186490000 252.21
2 5 1988 252.22 253.85 250.9 250.96 161310000 250.96
2 8 1988 250.95 250.96 247.82 249.1 168850000 249.1
2 9 1988 249.11 251.72 248.66 251.72 162350000 251.72
2 10 1988 251.74 256.92 251.72 256.66 187980000 256.66
2 11 1988 256.63 257.77 255.12 255.95 200760000 255.95
2 12 1988 255.95 258.86 255.85 257.63 177190000 257.63
2 16 1988 257.61 259.84 256.57 259.83 135380000 259.83
2 17 1988 259.94 261.47 257.83 259.21 176830000 259.21
2 18 1988 258.82 259.6 256.9 257.91 151430000 257.91
2 19 1988 257.9 261.61 257.62 261.61 180300000 261.61
2 22 1988 261.6 266.06 260.88 265.64 178930000 265.64
2 23 1988 265.62 266.12 263.11 265.02 192260000 265.02
2 24 1988 265.01 266.25 263.87 264.43 212730000 264.43
2 25 1988 264.39 267.75 261.05 261.58 213490000 261.58
2 26 1988 261.56 263 261.38 262.46 158060000 262.46
2 29 1988 262.46 267.82 262.46 267.82 236050000 267.82
3 1 1988 267.82 267.95 265.39 267.22 199990000 267.22
3 2 1988 267.23 268.75 267 267.98 199630000 267.98
3 3 1988 267.98 268.4 266.82 267.88 203310000 267.88
3 4 1988 267.87 268.4 264.72 267.3 201410000 267.3
3 7 1988 267.28 267.69 265.94 267.38 152980000 267.38
3 8 1988 267.38 270.06 267.38 269.43 237680000 269.43
3 9 1988 269.46 270.76 268.65 269.06 210900000 269.06
3 10 1988 269.07 269.35 263.8 263.84 197260000 263.84
3 11 1988 263.85 264.94 261.27 264.94 200020000 264.94
3 14 1988 264.93 266.55 264.52 266.37 131890000 266.37
3 15 1988 266.34 266.41 264.92 266.13 133170000 266.13
3 16 1988 266.11 268.68 264.81 268.65 153590000 268.65
3 17 1988 268.66 271.22 268.65 271.22 211920000 271.22
3 18 1988 271.22 272.64 269.76 271.12 245750000 271.12
3 21 1988 271.1 271.12 267.42 268.74 128830000 268.74
3 22 1988 268.73 269.61 267.9 268.84 1.42e+08 268.84
3 23 1988 268.81 269.79 268.01 268.91 167370000 268.91
3 24 1988 268.91 268.91 262.48 263.35 184910000 263.35
3 25 1988 263.34 263.44 258.12 258.51 163170000 258.51
3 28 1988 258.5 258.51 256.07 258.06 142820000 258.06
3 29 1988 258.11 260.86 258.06 260.07 152690000 260.07
3 30 1988 260.06 261.59 257.92 258.07 151810000 258.07
3 31 1988 258.03 259.03 256.16 258.89 139870000 258.89
4 4 1988 258.89 259.06 255.68 256.09 182240000 256.09
4 5 1988 256.1 258.52 256.03 258.51 135290000 258.51
4 6 1988 258.52 265.5 258.22 265.49 189760000 265.49
4 7 1988 265.51 267.32 265.22 266.16 177840000 266.16
4 8 1988 266.15 270.22 266.11 269.43 169300000 269.43
4 11 1988 269.43 270.41 268.61 270.16 146370000 270.16
4 12 1988 269.88 272.05 269.66 271.37 146400000 271.37
4 13 1988 271.33 271.7 269.23 271.58 185120000 271.58
4 14 1988 271.55 271.57 259.37 259.75 211810000 259.75
4 15 1988 259.74 260.39 255.97 259.77 234160000 259.77
4 18 1988 259.75 259.81 258.03 259.21 144650000 259.21
4 19 1988 259.24 262.38 257.91 257.92 161910000 257.92
4 20 1988 257.91 258.54 256.12 256.13 147590000 256.13
4 21 1988 256.15 260.44 254.71 256.42 168440000 256.42
4 22 1988 256.45 261.16 256.42 260.14 152520000 260.14
4 25 1988 260.15 263.29 260.14 262.51 156950000 262.51
4 26 1988 262.45 265.06 262.18 263.93 152300000 263.93
4 27 1988 263.94 265.09 263.45 263.8 133810000 263.8
4 28 1988 263.79 263.8 262.22 262.61 128680000 262.61
4 29 1988 262.59 262.61 259.97 261.33 135620000 261.33
5 2 1988 261.36 261.56 259.99 261.56 136470000 261.56
5 3 1988 261.55 263.7 261.55 263 176920000 263
5 4 1988 263.05 263.23 260.31 260.32 141320000 260.32
5 5 1988 260.3 260.32 258.13 258.79 171840000 258.79
5 6 1988 258.8 260.31 257.03 257.48 129080000 257.48
5 9 1988 257.47 258.22 255.45 256.54 166320000 256.54
5 10 1988 256.53 258.3 255.93 257.62 131200000 257.62
5 11 1988 257.6 257.62 252.32 253.31 176720000 253.31
5 12 1988 253.32 254.87 253.31 253.85 143880000 253.85
5 13 1988 253.88 256.83 253.85 256.78 147240000 256.78
5 16 1988 256.75 258.71 256.28 258.71 155010000 258.71
5 17 1988 258.72 260.2 255.35 255.39 133850000 255.39
5 18 1988 255.4 255.67 250.73 251.35 209420000 251.35
5 19 1988 251.36 252.57 248.85 252.57 165160000 252.57
5 20 1988 252.61 253.7 251.79 253.02 120600000 253.02
5 23 1988 253 253.02 249.82 250.83 102640000 250.83
5 24 1988 250.84 253.51 250.83 253.51 139930000 253.51
5 25 1988 253.52 255.34 253.51 253.76 138310000 253.76
5 26 1988 253.75 254.98 253.52 254.63 164260000 254.63
5 27 1988 254.62 254.63 252.74 253.42 133590000 253.42
5 31 1988 253.44 262.16 253.42 262.16 247610000 262.16
6 1 1988 262.16 267.43 262.1 266.69 234560000 266.69
6 2 1988 266.65 266.71 264.12 265.33 193540000 265.33
6 3 1988 265.34 267.11 264.42 266.45 189600000 266.45
6 6 1988 266.46 267.05 264.97 267.05 152460000 267.05
6 7 1988 267.02 267.28 264.5 265.17 168710000 265.17
6 8 1988 265.32 272.01 265.17 271.52 310030000 271.52
6 9 1988 271.5 272.29 270.19 270.2 235160000 270.2
6 10 1988 270.22 273.21 270.2 271.26 155710000 271.26
6 13 1988 271.28 271.94 270.53 271.43 125310000 271.43
6 14 1988 271.58 276.14 271.44 274.3 227150000 274.3
6 15 1988 274.29 274.45 272.75 274.45 150260000 274.45
6 16 1988 274.44 274.45 268.76 269.77 161550000 269.77
6 17 1988 269.79 270.77 268.09 270.68 343920000 270.68
6 20 1988 270.67 270.68 268.59 268.94 116750000 268.94
6 21 1988 268.95 271.67 267.52 271.67 155060000 271.67
6 22 1988 271.69 276.88 271.67 275.66 217510000 275.66
6 23 1988 275.62 275.89 274.26 274.82 185770000 274.82
6 24 1988 274.81 275.19 273.53 273.78 179880000 273.78
6 27 1988 273.78 273.79 268.85 269.06 264410000 269.06
6 28 1988 269.07 272.8 269.06 272.31 152370000 272.31
6 29 1988 272.32 273.01 269.49 270.98 159590000 270.98
6 30 1988 271 273.51 270.97 273.5 227410000 273.5
7 1 1988 273.5 273.8 270.78 271.78 238330000 271.78
7 5 1988 271.78 275.81 270.51 275.81 171790000 275.81
7 6 1988 275.8 276.36 269.92 272.02 189630000 272.02
7 7 1988 272 272.05 269.31 271.78 156100000 271.78
7 8 1988 271.76 272.31 269.86 270.02 136070000 270.02
7 11 1988 270.03 271.64 270.02 270.55 123300000 270.55
7 12 1988 270.54 270.7 266.96 267.85 161650000 267.85
7 13 1988 267.87 269.46 266.12 269.32 218930000 269.32
7 14 1988 269.33 270.69 268.58 270.26 172410000 270.26
7 15 1988 270.23 272.06 269.53 272.05 199710000 272.05
7 18 1988 271.99 272.05 268.66 270.51 156210000 270.51
7 19 1988 270.49 271.21 267.01 268.47 144110000 268.47
7 20 1988 268.52 270.24 268.47 270 151990000 270
7 21 1988 269.99 270 266.66 266.66 149460000 266.66
7 22 1988 266.65 266.66 263.29 263.5 148880000 263.5
7 25 1988 263.49 265.17 263.03 264.68 215140000 264.68
7 26 1988 264.7 266.09 264.32 265.19 121960000 265.19
7 27 1988 265.18 265.83 262.48 262.5 135890000 262.5
7 28 1988 262.52 266.55 262.5 266.02 154570000 266.02
7 29 1988 266.04 272.02 266.02 272.02 192340000 272.02
8 1 1988 272.03 272.8 271.21 272.21 138170000 272.21
8 2 1988 272.19 273.68 270.37 272.06 166660000 272.06
8 3 1988 272.03 273.42 271.15 272.98 203590000 272.98
8 4 1988 273 274.2 271.77 271.93 157240000 271.93
8 5 1988 271.7 271.93 270.08 271.15 113400000 271.15
8 8 1988 271.13 272.47 269.93 269.98 148800000 269.98
8 9 1988 270 270.2 265.06 266.49 200710000 266.49
8 10 1988 266.43 266.49 261.03 261.9 200950000 261.9
8 11 1988 261.92 262.77 260.34 262.75 1.73e+08 262.75
8 12 1988 262.7 262.94 261.37 262.55 176960000 262.55
8 15 1988 262.49 262.55 258.68 258.69 128560000 258.69
8 16 1988 258.68 262.61 257.5 260.56 162790000 260.56
8 17 1988 260.57 261.84 259.33 260.77 169500000 260.77
8 18 1988 260.76 262.76 260.75 261.03 139820000 261.03
8 19 1988 261.05 262.27 260.23 260.24 122370000 260.24
8 22 1988 260.24 260.71 256.94 256.98 122250000 256.98
8 23 1988 256.99 257.86 256.53 257.09 119540000 257.09
8 24 1988 257.16 261.13 257.09 261.13 127800000 261.13
8 25 1988 261.1 261.13 257.56 259.18 127640000 259.18
8 26 1988 259.18 260.15 258.87 259.68 89240000 259.68
8 29 1988 259.68 262.56 259.68 262.33 99280000 262.33
8 30 1988 262.33 263.18 261.53 262.51 108720000 262.51
8 31 1988 262.51 263.8 261.21 261.52 130480000 261.52
9 1 1988 261.52 261.52 256.98 258.35 144090000 258.35
9 2 1988 258.35 264.9 258.35 264.48 159840000 264.48
9 6 1988 264.42 265.94 264.4 265.59 122250000 265.59
9 7 1988 265.62 266.98 264.93 265.87 139590000 265.87
9 8 1988 265.87 266.54 264.88 265.88 149380000 265.88
9 9 1988 265.88 268.26 263.66 266.84 141540000 266.84
9 12 1988 266.85 267.64 266.22 266.47 114880000 266.47
9 13 1988 266.45 267.43 265.22 267.43 162490000 267.43
9 14 1988 267.5 269.47 267.41 269.31 177220000 269.31
9 15 1988 269.3 269.78 268.03 268.13 161210000 268.13
9 16 1988 268.13 270.81 267.33 270.65 211110000 270.65
9 19 1988 270.64 270.65 267.41 268.82 135770000 268.82
9 20 1988 268.83 270.07 268.5 269.73 142220000 269.73
9 21 1988 269.76 270.64 269.48 270.16 127400000 270.16
9 22 1988 270.19 270.58 268.26 269.18 150670000 269.18
9 23 1988 269.16 270.31 268.28 269.76 145100000 269.76
9 26 1988 269.77 269.8 268.61 268.88 116420000 268.88
9 27 1988 268.89 269.36 268.01 268.26 113010000 268.26
9 28 1988 268.22 269.08 267.77 269.08 113720000 269.08
9 29 1988 269.09 273.02 269.08 272.59 155790000 272.59
9 30 1988 272.55 274.87 271.66 271.91 175750000 271.91
10 3 1988 271.89 271.91 268.84 271.38 130380000 271.38
10 4 1988 271.37 271.79 270.34 270.62 157760000 270.62
10 5 1988 270.63 272.45 270.08 271.86 175130000 271.86
10 6 1988 271.87 272.39 271.3 272.39 153570000 272.39
10 7 1988 272.38 278.07 272.37 278.07 216390000 278.07
10 10 1988 278.06 278.69 277.1 278.24 124660000 278.24
10 11 1988 278.15 278.24 276.33 277.93 140900000 277.93
10 12 1988 277.91 277.93 273.05 273.98 154840000 273.98
10 13 1988 273.95 275.83 273.39 275.22 154530000 275.22
10 14 1988 275.27 277.01 274.08 275.5 160240000 275.5
10 17 1988 275.48 276.65 275.01 276.41 119290000 276.41
10 18 1988 276.43 279.39 276.41 279.38 162500000 279.38
10 19 1988 279.4 280.53 274.41 276.97 186350000 276.97
10 20 1988 276.97 282.88 276.93 282.88 189580000 282.88
10 21 1988 282.88 283.66 281.16 283.66 195410000 283.66
10 24 1988 283.63 283.95 282.28 282.28 170590000 282.28
10 25 1988 282.28 282.84 281.87 282.38 155190000 282.38
10 26 1988 282.37 282.52 280.54 281.38 181550000 281.38
10 27 1988 281.35 281.38 276 277.28 196540000 277.28
10 28 1988 277.29 279.48 277.28 278.53 146300000 278.53
10 31 1988 278.54 279.39 277.14 278.97 143460000 278.97
11 1 1988 278.97 279.57 278.01 279.06 151250000 279.06
11 2 1988 279.07 279.45 277.08 279.06 161300000 279.06
11 3 1988 279.04 280.37 279.04 279.2 152980000 279.2
11 4 1988 279.11 279.2 276.31 276.31 143580000 276.31
11 7 1988 276.3 276.31 273.62 273.93 133870000 273.93
11 8 1988 273.95 275.8 273.93 275.15 141660000 275.15
11 9 1988 275.14 275.15 272.15 273.33 153140000 273.33
11 10 1988 273.32 274.37 272.98 273.69 128920000 273.69
11 11 1988 273.65 273.69 267.92 267.92 135500000 267.92
11 14 1988 267.93 269.25 266.79 267.72 142900000 267.72
11 15 1988 267.73 268.75 267.72 268.34 115170000 268.34
11 16 1988 268.41 268.41 262.85 263.82 161710000 263.82
11 17 1988 264.61 265.63 263.45 264.6 141280000 264.6
